sample_id,split,split_type,heldout
MISC117,train,leave_organ_out,Lung
MISC118,train,leave_organ_out,Lung
MISC119,train,leave_organ_out,Lung
MISC120,train,leave_organ_out,Lung
MISC121,train,leave_organ_out,Lung
MISC122,train,leave_organ_out,Lung
MISC123,train,leave_organ_out,Lung
MISC124,train,leave_organ_out,Lung
MISC125,train,leave_organ_out,Lung
MISC126,train,leave_organ_out,Lung
MISC127,train,leave_organ_out,Lung
MISC128,train,leave_organ_out,Lung
MISC129,train,leave_organ_out,Lung
MISC130,train,leave_organ_out,Lung
MISC131,train,leave_organ_out,Lung
MISC132,train,leave_organ_out,Lung
MISC133,train,leave_organ_out,Lung
MISC134,train,leave_organ_out,Lung
MISC135,train,leave_organ_out,Lung
MISC136,train,leave_organ_out,Lung
MISC138,train,leave_organ_out,Lung
MISC139,train,leave_organ_out,Lung
MISC140,train,leave_organ_out,Lung
MISC141,train,leave_organ_out,Lung
MISC142,train,leave_organ_out,Lung
NCBI562,train,leave_organ_out,Lung
NCBI563,train,leave_organ_out,Lung
NCBI564,train,leave_organ_out,Lung
NCBI565,train,leave_organ_out,Lung
NCBI566,train,leave_organ_out,Lung
NCBI567,train,leave_organ_out,Lung
NCBI568,train,leave_organ_out,Lung
NCBI538,train,leave_organ_out,Lung
NCBI539,train,leave_organ_out,Lung
NCBI540,train,leave_organ_out,Lung
MEND48,train,leave_organ_out,Lung
MEND49,train,leave_organ_out,Lung
MEND54,train,leave_organ_out,Lung
TENX71,train,leave_organ_out,Lung
NCBI599,train,leave_organ_out,Lung
NCBI692,train,leave_organ_out,Lung
NCBI693,train,leave_organ_out,Lung
NCBI694,train,leave_organ_out,Lung
NCBI695,train,leave_organ_out,Lung
NCBI696,train,leave_organ_out,Lung
NCBI697,train,leave_organ_out,Lung
NCBI698,train,leave_organ_out,Lung
NCBI699,train,leave_organ_out,Lung
NCBI700,train,leave_organ_out,Lung
NCBI701,train,leave_organ_out,Lung
NCBI702,train,leave_organ_out,Lung
NCBI703,train,leave_organ_out,Lung
NCBI704,train,leave_organ_out,Lung
NCBI705,train,leave_organ_out,Lung
NCBI706,train,leave_organ_out,Lung
NCBI707,train,leave_organ_out,Lung
NCBI708,train,leave_organ_out,Lung
NCBI709,train,leave_organ_out,Lung
NCBI710,train,leave_organ_out,Lung
NCBI711,train,leave_organ_out,Lung
NCBI712,train,leave_organ_out,Lung
NCBI713,train,leave_organ_out,Lung
NCBI714,train,leave_organ_out,Lung
INT1,train,leave_organ_out,Lung
INT10,train,leave_organ_out,Lung
INT11,train,leave_organ_out,Lung
INT12,train,leave_organ_out,Lung
INT13,train,leave_organ_out,Lung
INT14,train,leave_organ_out,Lung
INT15,train,leave_organ_out,Lung
INT16,train,leave_organ_out,Lung
INT17,train,leave_organ_out,Lung
INT18,train,leave_organ_out,Lung
INT19,train,leave_organ_out,Lung
INT2,train,leave_organ_out,Lung
INT20,train,leave_organ_out,Lung
INT21,train,leave_organ_out,Lung
INT22,train,leave_organ_out,Lung
INT23,train,leave_organ_out,Lung
INT24,train,leave_organ_out,Lung
INT3,train,leave_organ_out,Lung
INT4,train,leave_organ_out,Lung
INT5,train,leave_organ_out,Lung
INT6,train,leave_organ_out,Lung
INT7,train,leave_organ_out,Lung
INT8,train,leave_organ_out,Lung
INT9,train,leave_organ_out,Lung
NCBI642,train,leave_organ_out,Lung
NCBI643,train,leave_organ_out,Lung
NCBI826,train,leave_organ_out,Lung
NCBI827,train,leave_organ_out,Lung
NCBI828,train,leave_organ_out,Lung
NCBI829,train,leave_organ_out,Lung
NCBI830,train,leave_organ_out,Lung
NCBI831,train,leave_organ_out,Lung
NCBI832,train,leave_organ_out,Lung
NCBI833,train,leave_organ_out,Lung
NCBI672,train,leave_organ_out,Lung
NCBI673,train,leave_organ_out,Lung
NCBI674,train,leave_organ_out,Lung
NCBI675,train,leave_organ_out,Lung
MISC13,test,leave_organ_out,Lung
MISC14,test,leave_organ_out,Lung
MISC15,test,leave_organ_out,Lung
MISC16,test,leave_organ_out,Lung
MISC17,test,leave_organ_out,Lung
MISC18,test,leave_organ_out,Lung
MISC19,test,leave_organ_out,Lung
MISC20,test,leave_organ_out,Lung
MISC21,test,leave_organ_out,Lung
MISC22,test,leave_organ_out,Lung
MISC23,test,leave_organ_out,Lung
MISC24,test,leave_organ_out,Lung
MISC25,test,leave_organ_out,Lung
MISC26,test,leave_organ_out,Lung
MISC27,test,leave_organ_out,Lung
MISC28,test,leave_organ_out,Lung
MISC29,test,leave_organ_out,Lung
MISC30,test,leave_organ_out,Lung
MISC31,test,leave_organ_out,Lung
MISC32,test,leave_organ_out,Lung
NCBI534,test,leave_organ_out,Lung
NCBI535,test,leave_organ_out,Lung
NCBI536,test,leave_organ_out,Lung
NCBI537,test,leave_organ_out,Lung
MEND41,test,leave_organ_out,Lung
MEND45,test,leave_organ_out,Lung
MEND47,test,leave_organ_out,Lung
MEND51,test,leave_organ_out,Lung
MEND52,test,leave_organ_out,Lung
TENX62,test,leave_organ_out,Lung
TENX72,test,leave_organ_out,Lung
MEND85,test,leave_organ_out,Lung
MEND86,test,leave_organ_out,Lung
MEND87,test,leave_organ_out,Lung
MEND88,test,leave_organ_out,Lung
MEND89,test,leave_organ_out,Lung
MEND90,test,leave_organ_out,Lung
TENX16,train,leave_organ_out,Lung
NCBI681,train,leave_organ_out,Lung
NCBI682,train,leave_organ_out,Lung
NCBI683,train,leave_organ_out,Lung
NCBI684,train,leave_organ_out,Lung
TENX51,train,leave_organ_out,Lung
TENX65,train,leave_organ_out,Lung
NCBI569,train,leave_organ_out,Lung
NCBI570,train,leave_organ_out,Lung
NCBI571,train,leave_organ_out,Lung
NCBI572,train,leave_organ_out,Lung
TENX46,train,leave_organ_out,Lung
TENX40,train,leave_organ_out,Lung
TENX41,train,leave_organ_out,Lung
INT25,train,leave_organ_out,Lung
INT26,train,leave_organ_out,Lung
INT27,train,leave_organ_out,Lung
INT28,train,leave_organ_out,Lung
INT35,train,leave_organ_out,Lung
MEND139,train,leave_organ_out,Lung
MEND140,train,leave_organ_out,Lung
MEND141,train,leave_organ_out,Lung
MEND142,train,leave_organ_out,Lung
MEND143,train,leave_organ_out,Lung
MEND144,train,leave_organ_out,Lung
MEND145,train,leave_organ_out,Lung
MEND146,train,leave_organ_out,Lung
MEND147,train,leave_organ_out,Lung
MEND148,train,leave_organ_out,Lung
MEND149,train,leave_organ_out,Lung
MEND150,train,leave_organ_out,Lung
MEND151,train,leave_organ_out,Lung
MEND152,train,leave_organ_out,Lung
MEND153,train,leave_organ_out,Lung
MEND154,train,leave_organ_out,Lung
MEND156,train,leave_organ_out,Lung
MEND157,train,leave_organ_out,Lung
MEND158,train,leave_organ_out,Lung
MEND159,train,leave_organ_out,Lung
MEND160,train,leave_organ_out,Lung
MEND161,train,leave_organ_out,Lung
MEND162,train,leave_organ_out,Lung
MEND59,train,leave_organ_out,Lung
MEND60,train,leave_organ_out,Lung
MEND61,train,leave_organ_out,Lung
MEND62,train,leave_organ_out,Lung
MEND37,train,leave_organ_out,Lung
MEND38,train,leave_organ_out,Lung
MEND39,train,leave_organ_out,Lung
MEND40,train,leave_organ_out,Lung
NCBI460,train,leave_organ_out,Lung
NCBI461,train,leave_organ_out,Lung
NCBI462,train,leave_organ_out,Lung
NCBI463,train,leave_organ_out,Lung
NCBI464,train,leave_organ_out,Lung
NCBI465,train,leave_organ_out,Lung
NCBI466,train,leave_organ_out,Lung
NCBI467,train,leave_organ_out,Lung
NCBI468,train,leave_organ_out,Lung
NCBI469,train,leave_organ_out,Lung
NCBI470,train,leave_organ_out,Lung
NCBI471,train,leave_organ_out,Lung
NCBI472,train,leave_organ_out,Lung
NCBI473,train,leave_organ_out,Lung
NCBI474,train,leave_organ_out,Lung
NCBI475,train,leave_organ_out,Lung
NCBI476,train,leave_organ_out,Lung
NCBI477,train,leave_organ_out,Lung
NCBI478,train,leave_organ_out,Lung
NCBI479,train,leave_organ_out,Lung
NCBI480,train,leave_organ_out,Lung
NCBI481,train,leave_organ_out,Lung
NCBI482,train,leave_organ_out,Lung
NCBI483,train,leave_organ_out,Lung
NCBI484,train,leave_organ_out,Lung
NCBI485,train,leave_organ_out,Lung
NCBI486,train,leave_organ_out,Lung
NCBI487,train,leave_organ_out,Lung
NCBI488,train,leave_organ_out,Lung
NCBI489,train,leave_organ_out,Lung
NCBI490,train,leave_organ_out,Lung
NCBI491,train,leave_organ_out,Lung
NCBI492,train,leave_organ_out,Lung
NCBI493,train,leave_organ_out,Lung
NCBI494,train,leave_organ_out,Lung
NCBI495,train,leave_organ_out,Lung
NCBI496,train,leave_organ_out,Lung
NCBI497,train,leave_organ_out,Lung
NCBI498,train,leave_organ_out,Lung
NCBI503,train,leave_organ_out,Lung
NCBI504,train,leave_organ_out,Lung
NCBI505,train,leave_organ_out,Lung
NCBI506,train,leave_organ_out,Lung
NCBI507,train,leave_organ_out,Lung
NCBI508,train,leave_organ_out,Lung
NCBI509,train,leave_organ_out,Lung
NCBI510,train,leave_organ_out,Lung
NCBI515,train,leave_organ_out,Lung
NCBI516,train,leave_organ_out,Lung
NCBI517,train,leave_organ_out,Lung
NCBI518,train,leave_organ_out,Lung
NCBI519,train,leave_organ_out,Lung
NCBI520,train,leave_organ_out,Lung
NCBI521,train,leave_organ_out,Lung
NCBI522,train,leave_organ_out,Lung
NCBI523,train,leave_organ_out,Lung
NCBI524,train,leave_organ_out,Lung
NCBI525,train,leave_organ_out,Lung
NCBI526,train,leave_organ_out,Lung
NCBI690,train,leave_organ_out,Lung
NCBI691,train,leave_organ_out,Lung
NCBI573,train,leave_organ_out,Lung
NCBI574,train,leave_organ_out,Lung
NCBI575,train,leave_organ_out,Lung
NCBI576,train,leave_organ_out,Lung
NCBI811,train,leave_organ_out,Lung
NCBI812,train,leave_organ_out,Lung
NCBI813,train,leave_organ_out,Lung
NCBI814,train,leave_organ_out,Lung
NCBI815,train,leave_organ_out,Lung
NCBI816,train,leave_organ_out,Lung
NCBI817,train,leave_organ_out,Lung
NCBI818,train,leave_organ_out,Lung
NCBI819,train,leave_organ_out,Lung
NCBI820,train,leave_organ_out,Lung
NCBI821,train,leave_organ_out,Lung
NCBI600,train,leave_organ_out,Kidney
NCBI601,train,leave_organ_out,Kidney
NCBI602,train,leave_organ_out,Kidney
NCBI603,train,leave_organ_out,Kidney
NCBI854,train,leave_organ_out,Kidney
NCBI855,train,leave_organ_out,Kidney
MISC33,train,leave_organ_out,Kidney
MISC34,train,leave_organ_out,Kidney
MISC35,train,leave_organ_out,Kidney
MISC36,train,leave_organ_out,Kidney
MISC37,train,leave_organ_out,Kidney
MISC38,train,leave_organ_out,Kidney
MISC39,train,leave_organ_out,Kidney
MISC40,train,leave_organ_out,Kidney
MISC41,train,leave_organ_out,Kidney
MISC42,train,leave_organ_out,Kidney
MISC43,train,leave_organ_out,Kidney
MISC44,train,leave_organ_out,Kidney
MISC45,train,leave_organ_out,Kidney
MISC46,train,leave_organ_out,Kidney
MISC47,train,leave_organ_out,Kidney
MISC48,train,leave_organ_out,Kidney
MISC49,train,leave_organ_out,Kidney
MISC50,train,leave_organ_out,Kidney
MISC51,train,leave_organ_out,Kidney
MISC52,train,leave_organ_out,Kidney
MISC53,train,leave_organ_out,Kidney
MISC54,train,leave_organ_out,Kidney
MISC55,train,leave_organ_out,Kidney
MISC56,train,leave_organ_out,Kidney
MISC57,train,leave_organ_out,Kidney
MISC58,train,leave_organ_out,Kidney
MISC59,train,leave_organ_out,Kidney
MISC60,train,leave_organ_out,Kidney
MISC61,train,leave_organ_out,Kidney
MISC62,train,leave_organ_out,Kidney
MISC63,train,leave_organ_out,Kidney
MISC64,train,leave_organ_out,Kidney
MISC65,train,leave_organ_out,Kidney
MISC66,train,leave_organ_out,Kidney
MISC67,train,leave_organ_out,Kidney
MISC68,train,leave_organ_out,Kidney
MISC69,train,leave_organ_out,Kidney
MISC70,train,leave_organ_out,Kidney
MISC71,train,leave_organ_out,Kidney
MISC72,train,leave_organ_out,Kidney
MISC73,train,leave_organ_out,Kidney
TENX152,train,leave_organ_out,Kidney
ZEN36,train,leave_organ_out,Kidney
ZEN37,train,leave_organ_out,Kidney
ZEN38,train,leave_organ_out,Kidney
ZEN39,train,leave_organ_out,Kidney
ZEN40,train,leave_organ_out,Kidney
ZEN41,train,leave_organ_out,Kidney
ZEN42,train,leave_organ_out,Kidney
ZEN43,train,leave_organ_out,Kidney
ZEN44,train,leave_organ_out,Kidney
ZEN45,train,leave_organ_out,Kidney
ZEN46,train,leave_organ_out,Kidney
ZEN47,train,leave_organ_out,Kidney
ZEN48,train,leave_organ_out,Kidney
ZEN49,train,leave_organ_out,Kidney
TENX70,train,leave_organ_out,Kidney
TENX28,train,leave_organ_out,Kidney
TENX29,train,leave_organ_out,Kidney
TENX49,train,leave_organ_out,Kidney
MEND33,train,leave_organ_out,Kidney
MEND34,train,leave_organ_out,Kidney
MEND35,train,leave_organ_out,Kidney
MEND36,train,leave_organ_out,Kidney
MEND91,train,leave_organ_out,Kidney
MEND92,train,leave_organ_out,Kidney
MEND93,train,leave_organ_out,Kidney
MEND95,train,leave_organ_out,Kidney
MEND96,train,leave_organ_out,Kidney
TENX89,train,leave_organ_out,Kidney
TENX90,train,leave_organ_out,Kidney
TENX91,train,leave_organ_out,Kidney
TENX92,train,leave_organ_out,Kidney
TENX73,train,leave_organ_out,Kidney
TENX56,train,leave_organ_out,Kidney
TENX27,train,leave_organ_out,Kidney
TENX30,train,leave_organ_out,Kidney
TENX31,train,leave_organ_out,Kidney
NCBI653,train,leave_organ_out,Kidney
NCBI654,train,leave_organ_out,Kidney
NCBI655,train,leave_organ_out,Kidney
NCBI656,train,leave_organ_out,Kidney
NCBI657,train,leave_organ_out,Kidney
NCBI628,train,leave_organ_out,Kidney
NCBI629,train,leave_organ_out,Kidney
NCBI630,train,leave_organ_out,Kidney
NCBI631,train,leave_organ_out,Kidney
NCBI632,train,leave_organ_out,Kidney
NCBI633,train,leave_organ_out,Kidney
NCBI634,train,leave_organ_out,Kidney
NCBI635,train,leave_organ_out,Kidney
NCBI636,train,leave_organ_out,Kidney
NCBI637,train,leave_organ_out,Kidney
NCBI638,train,leave_organ_out,Kidney
NCBI639,train,leave_organ_out,Kidney
NCBI640,train,leave_organ_out,Kidney
NCBI641,train,leave_organ_out,Kidney
MEND63,train,leave_organ_out,Kidney
MEND64,train,leave_organ_out,Kidney
MEND65,train,leave_organ_out,Kidney
MEND66,train,leave_organ_out,Kidney
MEND67,train,leave_organ_out,Kidney
MEND68,train,leave_organ_out,Kidney
MISC1,train,leave_organ_out,Kidney
MISC10,train,leave_organ_out,Kidney
MISC11,train,leave_organ_out,Kidney
MISC12,train,leave_organ_out,Kidney
MISC2,train,leave_organ_out,Kidney
MISC3,train,leave_organ_out,Kidney
MISC4,train,leave_organ_out,Kidney
MISC5,train,leave_organ_out,Kidney
MISC6,train,leave_organ_out,Kidney
MISC7,train,leave_organ_out,Kidney
MISC8,train,leave_organ_out,Kidney
MISC9,train,leave_organ_out,Kidney
TENX68,train,leave_organ_out,Kidney
NCBI776,train,leave_organ_out,Kidney
TENX13,train,leave_organ_out,Kidney
TENX14,train,leave_organ_out,Kidney
TENX39,train,leave_organ_out,Kidney
TENX23,train,leave_organ_out,Kidney
TENX53,train,leave_organ_out,Kidney
TENX24,train,leave_organ_out,Kidney
TENX50,train,leave_organ_out,Kidney
NCBI1,train,leave_organ_out,Kidney
NCBI2,train,leave_organ_out,Kidney
NCBI3,train,leave_organ_out,Kidney
NCBI4,train,leave_organ_out,Kidney
NCBI591,train,leave_organ_out,Kidney
NCBI592,train,leave_organ_out,Kidney
NCBI593,train,leave_organ_out,Kidney
NCBI594,train,leave_organ_out,Kidney
NCBI595,train,leave_organ_out,Kidney
NCBI771,train,leave_organ_out,Kidney
TENX15,train,leave_organ_out,Kidney
MISC101,train,leave_organ_out,Kidney
MISC102,train,leave_organ_out,Kidney
MISC103,train,leave_organ_out,Kidney
MISC104,train,leave_organ_out,Kidney
MISC105,train,leave_organ_out,Kidney
MISC106,train,leave_organ_out,Kidney
MISC107,train,leave_organ_out,Kidney
MISC108,train,leave_organ_out,Kidney
MISC109,train,leave_organ_out,Kidney
MISC110,train,leave_organ_out,Kidney
MISC111,train,leave_organ_out,Kidney
MISC112,train,leave_organ_out,Kidney
MISC113,train,leave_organ_out,Kidney
MISC114,train,leave_organ_out,Kidney
MISC115,train,leave_organ_out,Kidney
MISC116,train,leave_organ_out,Kidney
MISC117,train,leave_organ_out,Kidney
MISC118,train,leave_organ_out,Kidney
MISC119,train,leave_organ_out,Kidney
MISC120,train,leave_organ_out,Kidney
MISC121,train,leave_organ_out,Kidney
MISC122,train,leave_organ_out,Kidney
MISC123,train,leave_organ_out,Kidney
MISC124,train,leave_organ_out,Kidney
MISC125,train,leave_organ_out,Kidney
MISC126,train,leave_organ_out,Kidney
MISC127,train,leave_organ_out,Kidney
MISC128,train,leave_organ_out,Kidney
MISC129,train,leave_organ_out,Kidney
MISC130,train,leave_organ_out,Kidney
MISC131,train,leave_organ_out,Kidney
MISC132,train,leave_organ_out,Kidney
MISC133,train,leave_organ_out,Kidney
MISC134,train,leave_organ_out,Kidney
MISC135,train,leave_organ_out,Kidney
MISC136,train,leave_organ_out,Kidney
MISC138,train,leave_organ_out,Kidney
MISC139,train,leave_organ_out,Kidney
MISC140,train,leave_organ_out,Kidney
MISC141,train,leave_organ_out,Kidney
MISC142,train,leave_organ_out,Kidney
NCBI562,test,leave_organ_out,Kidney
NCBI563,test,leave_organ_out,Kidney
NCBI564,test,leave_organ_out,Kidney
NCBI565,test,leave_organ_out,Kidney
NCBI566,test,leave_organ_out,Kidney
NCBI567,test,leave_organ_out,Kidney
NCBI568,test,leave_organ_out,Kidney
NCBI538,test,leave_organ_out,Kidney
NCBI539,test,leave_organ_out,Kidney
NCBI540,test,leave_organ_out,Kidney
MEND48,test,leave_organ_out,Kidney
MEND49,test,leave_organ_out,Kidney
MEND54,test,leave_organ_out,Kidney
TENX71,test,leave_organ_out,Kidney
NCBI599,test,leave_organ_out,Kidney
NCBI692,test,leave_organ_out,Kidney
NCBI693,test,leave_organ_out,Kidney
NCBI694,test,leave_organ_out,Kidney
NCBI695,test,leave_organ_out,Kidney
NCBI696,test,leave_organ_out,Kidney
NCBI697,test,leave_organ_out,Kidney
NCBI698,test,leave_organ_out,Kidney
NCBI699,test,leave_organ_out,Kidney
NCBI700,test,leave_organ_out,Kidney
NCBI701,test,leave_organ_out,Kidney
NCBI702,test,leave_organ_out,Kidney
NCBI703,test,leave_organ_out,Kidney
NCBI704,test,leave_organ_out,Kidney
NCBI705,test,leave_organ_out,Kidney
NCBI706,test,leave_organ_out,Kidney
NCBI707,test,leave_organ_out,Kidney
NCBI708,test,leave_organ_out,Kidney
NCBI709,test,leave_organ_out,Kidney
NCBI710,test,leave_organ_out,Kidney
NCBI711,test,leave_organ_out,Kidney
NCBI712,test,leave_organ_out,Kidney
NCBI713,test,leave_organ_out,Kidney
NCBI714,test,leave_organ_out,Kidney
INT1,test,leave_organ_out,Kidney
INT10,test,leave_organ_out,Kidney
INT11,test,leave_organ_out,Kidney
INT12,test,leave_organ_out,Kidney
INT13,test,leave_organ_out,Kidney
INT14,test,leave_organ_out,Kidney
INT15,test,leave_organ_out,Kidney
INT16,test,leave_organ_out,Kidney
INT17,test,leave_organ_out,Kidney
INT18,test,leave_organ_out,Kidney
INT19,test,leave_organ_out,Kidney
INT2,test,leave_organ_out,Kidney
INT20,test,leave_organ_out,Kidney
INT21,test,leave_organ_out,Kidney
INT22,test,leave_organ_out,Kidney
INT23,test,leave_organ_out,Kidney
INT24,test,leave_organ_out,Kidney
INT3,test,leave_organ_out,Kidney
INT4,test,leave_organ_out,Kidney
INT5,test,leave_organ_out,Kidney
INT6,test,leave_organ_out,Kidney
INT7,test,leave_organ_out,Kidney
INT8,test,leave_organ_out,Kidney
INT9,test,leave_organ_out,Kidney
NCBI642,train,leave_organ_out,Kidney
NCBI643,train,leave_organ_out,Kidney
NCBI826,train,leave_organ_out,Kidney
NCBI827,train,leave_organ_out,Kidney
NCBI828,train,leave_organ_out,Kidney
NCBI829,train,leave_organ_out,Kidney
NCBI830,train,leave_organ_out,Kidney
NCBI831,train,leave_organ_out,Kidney
NCBI832,train,leave_organ_out,Kidney
NCBI833,train,leave_organ_out,Kidney
NCBI672,train,leave_organ_out,Kidney
NCBI673,train,leave_organ_out,Kidney
NCBI674,train,leave_organ_out,Kidney
NCBI675,train,leave_organ_out,Kidney
MISC13,train,leave_organ_out,Kidney
MISC14,train,leave_organ_out,Kidney
MISC15,train,leave_organ_out,Kidney
MISC16,train,leave_organ_out,Kidney
MISC17,train,leave_organ_out,Kidney
MISC18,train,leave_organ_out,Kidney
MISC19,train,leave_organ_out,Kidney
MISC20,train,leave_organ_out,Kidney
MISC21,train,leave_organ_out,Kidney
MISC22,train,leave_organ_out,Kidney
MISC23,train,leave_organ_out,Kidney
MISC24,train,leave_organ_out,Kidney
MISC25,train,leave_organ_out,Kidney
MISC26,train,leave_organ_out,Kidney
MISC27,train,leave_organ_out,Kidney
MISC28,train,leave_organ_out,Kidney
MISC29,train,leave_organ_out,Kidney
MISC30,train,leave_organ_out,Kidney
MISC31,train,leave_organ_out,Kidney
MISC32,train,leave_organ_out,Kidney
NCBI534,train,leave_organ_out,Kidney
NCBI535,train,leave_organ_out,Kidney
NCBI536,train,leave_organ_out,Kidney
NCBI537,train,leave_organ_out,Kidney
MEND41,train,leave_organ_out,Kidney
MEND45,train,leave_organ_out,Kidney
MEND47,train,leave_organ_out,Kidney
MEND51,train,leave_organ_out,Kidney
MEND52,train,leave_organ_out,Kidney
TENX62,train,leave_organ_out,Kidney
TENX72,train,leave_organ_out,Kidney
MEND85,train,leave_organ_out,Kidney
MEND86,train,leave_organ_out,Kidney
MEND87,train,leave_organ_out,Kidney
MEND88,train,leave_organ_out,Kidney
MEND89,train,leave_organ_out,Kidney
MEND90,train,leave_organ_out,Kidney
TENX16,train,leave_organ_out,Kidney
NCBI681,train,leave_organ_out,Kidney
NCBI682,train,leave_organ_out,Kidney
NCBI683,train,leave_organ_out,Kidney
NCBI684,train,leave_organ_out,Kidney
TENX51,train,leave_organ_out,Kidney
TENX65,train,leave_organ_out,Kidney
NCBI569,train,leave_organ_out,Kidney
NCBI570,train,leave_organ_out,Kidney
NCBI571,train,leave_organ_out,Kidney
NCBI572,train,leave_organ_out,Kidney
TENX46,train,leave_organ_out,Kidney
TENX40,train,leave_organ_out,Kidney
TENX41,train,leave_organ_out,Kidney
INT25,train,leave_organ_out,Kidney
INT26,train,leave_organ_out,Kidney
INT27,train,leave_organ_out,Kidney
INT28,train,leave_organ_out,Kidney
INT35,train,leave_organ_out,Kidney
MEND139,train,leave_organ_out,Kidney
MEND140,train,leave_organ_out,Kidney
MEND141,train,leave_organ_out,Kidney
MEND142,train,leave_organ_out,Kidney
MEND143,train,leave_organ_out,Kidney
MEND144,train,leave_organ_out,Kidney
MEND145,train,leave_organ_out,Kidney
MEND146,train,leave_organ_out,Kidney
MEND147,train,leave_organ_out,Kidney
MEND148,train,leave_organ_out,Kidney
MEND149,train,leave_organ_out,Kidney
MEND150,train,leave_organ_out,Kidney
MEND151,train,leave_organ_out,Kidney
MEND152,train,leave_organ_out,Kidney
MEND153,train,leave_organ_out,Kidney
MEND154,train,leave_organ_out,Kidney
MEND156,train,leave_organ_out,Kidney
MEND157,train,leave_organ_out,Kidney
MEND158,train,leave_organ_out,Kidney
MEND159,train,leave_organ_out,Kidney
MEND160,train,leave_organ_out,Kidney
MEND161,train,leave_organ_out,Kidney
MEND162,train,leave_organ_out,Kidney
MEND59,train,leave_organ_out,Kidney
MEND60,train,leave_organ_out,Kidney
MEND61,train,leave_organ_out,Kidney
MEND62,train,leave_organ_out,Kidney
MEND37,train,leave_organ_out,Kidney
MEND38,train,leave_organ_out,Kidney
MEND39,train,leave_organ_out,Kidney
MEND40,train,leave_organ_out,Kidney
NCBI460,train,leave_organ_out,Kidney
NCBI461,train,leave_organ_out,Kidney
NCBI462,train,leave_organ_out,Kidney
NCBI463,train,leave_organ_out,Kidney
NCBI464,train,leave_organ_out,Kidney
NCBI465,train,leave_organ_out,Kidney
NCBI466,train,leave_organ_out,Kidney
NCBI467,train,leave_organ_out,Kidney
NCBI468,train,leave_organ_out,Kidney
NCBI469,train,leave_organ_out,Kidney
NCBI470,train,leave_organ_out,Kidney
NCBI471,train,leave_organ_out,Kidney
NCBI472,train,leave_organ_out,Kidney
NCBI473,train,leave_organ_out,Kidney
NCBI474,train,leave_organ_out,Kidney
NCBI475,train,leave_organ_out,Kidney
NCBI476,train,leave_organ_out,Kidney
NCBI477,train,leave_organ_out,Kidney
NCBI478,train,leave_organ_out,Kidney
NCBI479,train,leave_organ_out,Kidney
NCBI480,train,leave_organ_out,Kidney
NCBI481,train,leave_organ_out,Kidney
NCBI482,train,leave_organ_out,Kidney
NCBI483,train,leave_organ_out,Kidney
NCBI484,train,leave_organ_out,Kidney
NCBI485,train,leave_organ_out,Kidney
NCBI486,train,leave_organ_out,Kidney
NCBI487,train,leave_organ_out,Kidney
NCBI488,train,leave_organ_out,Kidney
NCBI489,train,leave_organ_out,Kidney
NCBI490,train,leave_organ_out,Kidney
NCBI491,train,leave_organ_out,Kidney
NCBI492,train,leave_organ_out,Kidney
NCBI493,train,leave_organ_out,Kidney
NCBI494,train,leave_organ_out,Kidney
NCBI495,train,leave_organ_out,Kidney
NCBI496,train,leave_organ_out,Kidney
NCBI497,train,leave_organ_out,Kidney
NCBI498,train,leave_organ_out,Kidney
NCBI503,train,leave_organ_out,Kidney
NCBI504,train,leave_organ_out,Kidney
NCBI505,train,leave_organ_out,Kidney
NCBI506,train,leave_organ_out,Kidney
NCBI507,train,leave_organ_out,Kidney
NCBI508,train,leave_organ_out,Kidney
NCBI509,train,leave_organ_out,Kidney
NCBI510,train,leave_organ_out,Kidney
NCBI515,train,leave_organ_out,Kidney
NCBI516,train,leave_organ_out,Kidney
NCBI517,train,leave_organ_out,Kidney
NCBI518,train,leave_organ_out,Kidney
NCBI519,train,leave_organ_out,Kidney
NCBI520,train,leave_organ_out,Kidney
NCBI521,train,leave_organ_out,Kidney
NCBI522,train,leave_organ_out,Kidney
NCBI523,train,leave_organ_out,Kidney
NCBI524,train,leave_organ_out,Kidney
NCBI525,train,leave_organ_out,Kidney
NCBI526,train,leave_organ_out,Kidney
NCBI690,train,leave_organ_out,Kidney
NCBI691,train,leave_organ_out,Kidney
NCBI573,train,leave_organ_out,Kidney
NCBI574,train,leave_organ_out,Kidney
NCBI575,train,leave_organ_out,Kidney
NCBI576,train,leave_organ_out,Kidney
NCBI811,train,leave_organ_out,Kidney
NCBI812,train,leave_organ_out,Kidney
NCBI813,train,leave_organ_out,Kidney
NCBI814,train,leave_organ_out,Kidney
NCBI815,train,leave_organ_out,Kidney
NCBI816,train,leave_organ_out,Kidney
NCBI817,train,leave_organ_out,Kidney
NCBI818,train,leave_organ_out,Kidney
NCBI819,train,leave_organ_out,Kidney
NCBI820,train,leave_organ_out,Kidney
NCBI821,train,leave_organ_out,Kidney
NCBI600,train,leave_organ_out,Heart
NCBI601,train,leave_organ_out,Heart
NCBI602,train,leave_organ_out,Heart
NCBI603,train,leave_organ_out,Heart
NCBI854,train,leave_organ_out,Heart
NCBI855,train,leave_organ_out,Heart
MISC33,train,leave_organ_out,Heart
MISC34,train,leave_organ_out,Heart
MISC35,train,leave_organ_out,Heart
MISC36,train,leave_organ_out,Heart
MISC37,train,leave_organ_out,Heart
MISC38,train,leave_organ_out,Heart
MISC39,train,leave_organ_out,Heart
MISC40,train,leave_organ_out,Heart
