sample_id,split,split_type,heldout
NCBI639,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI640,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI641,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND63,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND64,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND65,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND66,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND67,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND68,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC1,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC10,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC11,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC12,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC2,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC3,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC4,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC5,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC6,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC7,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC8,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC9,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX68,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI776,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX13,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX14,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX39,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX23,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX53,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX24,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX50,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI1,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI2,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI3,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI4,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI591,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI592,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI593,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI594,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI595,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI771,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX15,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC101,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC102,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC103,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC104,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC105,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC106,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC107,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC108,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC109,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC110,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC111,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC112,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC113,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC114,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC115,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC116,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC117,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC118,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC119,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC120,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC121,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC122,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC123,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC124,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC125,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC126,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC127,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC128,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC129,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC130,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC131,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC132,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC133,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC134,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC135,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC136,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC138,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC139,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC140,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC141,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC142,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI562,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI563,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI564,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI565,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI566,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI567,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI568,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI538,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI539,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI540,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND48,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND49,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND54,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX71,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI599,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI692,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI693,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI694,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI695,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI696,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI697,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI698,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI699,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI700,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI701,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI702,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI703,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI704,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI705,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI706,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI707,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI708,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI709,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI710,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI711,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI712,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI713,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI714,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT1,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT10,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT11,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT12,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT13,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT14,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT15,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT16,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT17,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT18,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT19,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT2,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT20,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT21,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT22,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT23,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT24,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT3,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT4,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT5,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT6,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT7,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT8,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT9,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI642,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI643,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI826,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI827,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI828,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI829,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI830,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI831,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI832,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI833,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI672,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI673,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI674,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI675,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC13,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC14,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC15,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC16,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC17,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC18,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC19,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC20,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC21,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC22,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC23,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC24,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC25,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC26,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC27,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC28,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC29,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC30,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC31,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MISC32,test,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI534,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI535,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI536,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI537,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND41,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND45,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND47,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND51,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND52,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX62,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX72,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND85,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND86,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND87,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND88,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND89,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND90,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX16,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI681,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI682,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI683,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI684,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX51,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX65,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI569,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI570,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI571,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI572,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX46,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX40,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
TENX41,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT25,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT26,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT27,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT28,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
INT35,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND139,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND140,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND141,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND142,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND143,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND144,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND145,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND146,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND147,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND148,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND149,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND150,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND151,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND152,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND153,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND154,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND156,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND157,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND158,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND159,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND160,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND161,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND162,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND59,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND60,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND61,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND62,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND37,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND38,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND39,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
MEND40,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI460,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI461,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI462,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI463,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI464,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI465,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI466,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI467,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI468,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI469,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI470,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI471,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI472,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI473,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI474,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI475,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI476,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI477,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI478,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI479,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI480,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI481,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI482,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI483,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI484,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI485,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI486,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI487,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI488,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI489,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI490,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI491,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI492,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI493,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI494,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI495,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI496,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI497,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI498,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI503,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI504,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI505,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI506,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI507,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI508,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI509,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI510,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI515,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI516,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI517,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI518,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI519,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI520,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI521,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI522,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
NCBI523,train,leave_cohort_out,A spatially resolved atlas of the human lung characterizes a gland-associated immune niche
